QTD_CPC_10D,QTD_CPC_1M,QTD_CPC_3M,QTD_CPC_6M,QTD_CP_10D,QTD_CP_1M,QTD_CP_3M,QTD_CP_6M,QTD_ACIONAMENTO_10D,QTD_ACIONAMENTO_1M,QTD_ACIONAMENTO_3M,QTD_ACIONAMENTO_6M,NU_DIAS_ATRASO,VALOR_CRELIQ,DIVIDA_ATUAL,RESPOSTA,QTD_PARCELAMENTO_3M,QTD_PARCELAMENTO_6M,QTD_PARCELAMENTO_12M,LIMITE,QTD_EXTRATOS,QTD_FX0_GERAL,QTD_FX1_GERAL,QTD_FX2_GERAL,QTD_FX0_3M,QTD_FX0_6M,QTD_FX1_3M,QTD_FX1_6M,QTD_FX2_3M,QTD_FX2_6M
0,0,0,0,0,0,0,0,0,0,17,25,311,620.96,1057.27,0,1,1,1,494,7,6,1,0,4,6,0,1,0,0
0,0,0,0,3,3,3,4,11,13,78,111,211,682.3,956.65,0,0,0,0,225,7,4,3,0,2,4,2,3,0,0
0,0,0,0,0,0,0,0,4,10,22,200,316,3657.63,6215.6,0,2,2,3,3587,48,45,3,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,7,10,16,119,336,3146.06,5558.02,0,0,0,1,2604,51,48,3,0,2,5,2,2,0,0
0,0,0,0,0,0,0,0,0,5,29,50,533,3748.89,9710.28,0,0,1,1,1779,44,43,1,0,2,5,1,1,0,0
0,0,0,0,0,0,0,0,0,2,20,30,270,769.28,1209.56,0,0,0,0,598,14,13,1,0,3,6,1,1,0,0
0,0,1,1,0,0,0,0,12,28,85,179,299,298.01,473.15,0,0,0,0,135,4,2,2,0,2,3,2,2,0,0
0,0,0,1,0,0,1,4,2,30,237,362,202,930.07,1293.94,0,0,0,0,615,22,21,1,0,3,6,0,0,0,0
0,0,0,0,0,0,0,0,2,25,77,112,389,1833.38,3667.7,0,0,0,0,900,32,28,4,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,1,1,1,1,311,7984.78,13595.33,0,1,1,1,2292,48,36,12,0,2,4,2,3,0,0
0,0,0,0,0,0,3,4,0,0,4,7,513,1927.64,4802.69,0,1,1,1,546,41,38,3,0,4,6,0,1,0,0
0,0,0,0,1,1,1,1,4,5,5,8,191,645.79,870.94,0,0,0,0,364,8,8,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,2,4,9,20,122,349,629.29,1101,0,0,0,0,429,17,13,4,0,2,5,2,2,0,0
0,0,0,0,0,0,0,0,1,6,25,38,390,1306.22,2562.84,0,0,0,0,281,35,27,8,0,3,5,1,2,0,0
0,0,0,3,0,1,2,4,2,23,48,89,266,2515.66,3963.12,0,1,1,3,3827,56,56,0,0,4,7,0,0,0,0
0,0,0,0,0,0,1,1,2,13,86,218,227,1878.3,2737.85,0,0,0,0,1124,1,1,0,0,2,2,0,0,0,0
0,0,0,0,0,1,1,1,14,32,85,153,299,293.71,466.31,0,1,1,1,797,15,11,4,0,3,5,1,1,0,0
0,0,4,6,0,0,1,1,5,11,153,296,238,1552.25,2193.36,0,0,0,1,1124,18,17,1,0,4,6,0,1,0,0
0,0,0,0,0,0,0,0,0,0,8,44,323,953.13,1677.34,0,0,0,0,596,26,25,1,0,4,6,0,1,0,0
0,0,0,0,0,0,0,0,0,1,1,1,247,1457.18,2191.06,0,0,0,0,701,26,23,3,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,1,6,19,119,249,677.96,1031.35,0,0,0,0,423,6,5,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,1,2,5,28,39,487,2403.51,5693.4,0,1,3,3,1473,38,37,1,0,4,7,0,0,0,0
0,0,0,0,0,0,0,1,2,7,15,33,316,1777.34,3055.73,0,0,0,0,739,25,23,2,0,2,5,2,2,0,0
0,0,0,0,0,0,0,0,0,0,6,27,353,3820.84,7127.42,0,0,1,1,3324,53,53,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,4,4,4,290,1125.28,1839.39,0,0,0,0,654,21,18,2,1,4,6,0,1,0,0
0,0,0,0,0,0,0,1,0,1,1,11,285,547.65,886.54,0,0,0,0,270,2,2,0,0,3,3,0,0,0,0
0,0,0,0,0,0,0,0,0,17,43,79,494,1840.99,4516.08,0,0,0,0,843,24,23,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,0,22,91,107,231,645,940.17,0,0,0,0,911,25,24,1,0,3,6,1,1,0,0
0,0,3,5,0,0,0,4,0,3,184,474,201,570.08,783.92,0,0,0,0,270,5,5,0,0,4,6,0,0,0,0
0,0,0,1,0,0,0,0,1,15,54,101,328,874.66,1554.27,0,0,0,0,788,11,10,1,0,3,3,1,1,0,0
0,0,0,0,0,0,2,10,6,13,35,109,306,686.07,1168.13,0,0,0,1,833,55,51,4,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,0,2,2,7,285,1043.9,1689.88,0,0,0,0,520,16,15,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,1,8,50,166,313,743.62,1283.46,0,0,0,0,763,18,16,2,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,3,23,72,95,450,956.24,2153.57,0,0,0,0,2049,47,41,5,1,1,4,2,2,1,1
0,0,0,0,0,0,0,0,0,2,2,2,290,330.07,539.53,0,0,0,0,372,2,1,1,0,2,2,1,1,0,0
0,0,0,0,0,0,0,0,9,27,69,181,283,372.31,573.02,0,0,0,0,457,12,12,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,4,8,92,325,224,1144.82,1627.1,0,0,0,1,1153,42,35,7,0,3,5,1,2,0,0
0,0,0,0,3,4,4,4,12,17,17,17,262,793.85,1228.96,0,0,1,1,297,7,6,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,7,25,217,303,226,1291.52,1864.35,0,1,1,1,1826,43,42,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,11,13,13,13,332,831.91,1475.43,0,0,1,1,506,9,7,1,1,2,5,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,1,363,4161.09,7914.35,0,0,0,0,2947,49,49,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,4,17,39,372,1750.02,3315.62,0,0,1,1,1098,40,33,7,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,9,13,13,13,301,3498.43,5842.03,0,0,0,0,3291,43,43,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,17,47,62,455,2216.1,5039.67,0,1,1,1,834,13,9,4,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,0,6,71,155,285,393.57,637.12,0,0,0,0,449,3,3,0,0,4,4,0,0,0,0
0,0,1,1,0,0,4,6,4,23,55,59,202,1308.73,1782.26,1,1,1,1,528,10,7,3,0,3,4,1,3,0,0
0,0,0,0,0,0,1,1,1,18,50,73,509,1751.09,4422.54,0,0,0,0,1504,33,26,7,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,0,0,11,14,324,889.01,1564.49,0,1,1,1,674,7,5,2,0,3,5,1,2,0,0
0,0,0,0,0,1,2,3,4,48,120,214,310,1445.2,2479.88,0,0,0,0,978,20,20,0,0,4,6,0,0,0,0
0,0,0,0,0,0,1,1,1,8,45,62,329,451.27,759.45,0,0,0,0,1404,27,21,6,0,2,5,2,2,0,0
0,0,0,0,0,0,4,4,5,9,52,60,330,1152.11,2015.72,0,1,1,1,562,43,39,4,0,3,5,1,2,0,0
0,0,0,0,0,0,1,1,0,20,61,93,414,1375.73,2889.09,0,2,2,2,953,29,29,0,0,4,7,0,0,0,0
0,1,1,1,0,0,0,0,2,8,24,50,395,7507.13,14872.92,0,2,2,3,7584,48,47,1,0,4,7,0,0,0,0
0,0,0,0,0,1,1,1,0,9,37,118,241,1056.61,1585.66,0,0,0,0,618,15,12,3,0,2,2,1,1,0,0
0,0,0,0,0,0,0,0,0,1,7,13,290,2838.13,4639.22,0,0,1,1,1707,38,38,0,0,4,7,0,0,0,0
0,0,0,0,0,0,1,1,4,15,49,129,298,789.37,1320.74,0,0,0,0,270,6,5,1,0,3,6,1,1,0,0
0,0,0,1,0,1,5,12,1,7,56,137,226,898.88,1310.22,0,0,0,0,1481,47,42,5,0,2,5,2,2,0,0
0,0,0,0,1,1,1,1,11,14,14,14,311,812.6,1383.57,0,0,0,0,2118,18,14,3,1,3,6,1,1,0,0
0,0,0,0,0,0,0,3,11,15,70,97,221,643.58,920.06,0,0,0,0,351,12,12,0,0,3,6,0,0,0,0
0,0,0,0,0,0,2,3,0,0,9,21,377,1550.11,2965.53,0,0,0,0,683,38,36,2,0,3,6,1,1,0,0
0,0,0,0,0,1,3,3,2,15,27,50,404,894.52,1842.39,0,0,0,0,337,9,6,2,1,2,4,1,2,1,1
0,0,0,1,0,0,1,2,3,14,45,75,358,1889.2,3558.52,0,1,1,1,1461,19,19,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,0,3,18,36,315,765.07,1300.12,0,0,0,0,270,11,8,2,1,3,3,1,1,0,0
0,0,0,0,0,0,1,1,1,13,54,73,256,5229.07,8079.31,0,0,0,0,3433,56,56,0,0,4,7,0,0,0,0
0,0,0,0,0,0,1,2,2,14,55,119,282,1020.61,1658.6,0,0,0,0,562,17,13,4,0,3,5,1,2,0,0
0,0,0,0,0,2,4,4,0,27,89,142,504,1987.33,4970.66,0,1,2,3,1056,13,11,2,0,2,5,2,2,0,0
0,0,0,1,0,0,0,0,0,0,11,42,214,985.33,1403.15,0,1,1,1,583,55,48,7,0,3,6,1,1,0,0
0,0,0,0,0,0,2,3,0,4,24,98,323,1308.56,2302.83,0,0,0,0,731,9,9,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,18,21,21,21,262,1075.13,1664.39,0,0,0,0,506,26,17,8,1,3,5,1,2,0,0
0,0,0,0,0,0,2,2,0,23,47,80,394,1610.82,3253.9,0,0,0,0,1315,27,27,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,1,10,32,65,358,1040.33,1959.56,0,0,0,0,910,6,6,0,0,4,7,0,0,0,0
0,0,0,0,0,0,2,2,1,6,36,142,300,925.64,1554.76,0,0,0,0,955,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,21,473,3308.06,7790.57,0,0,0,0,2216,49,46,3,0,4,6,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,3,306,920.18,1551.61,0,2,2,2,734,22,21,1,0,4,7,0,0,0,0
0,0,0,0,0,1,1,1,2,7,24,32,400,2282.76,4566.69,0,0,0,0,2022,26,22,3,1,2,5,1,1,1,1
0,0,0,0,0,1,5,6,1,5,29,42,528,1304.62,3346.53,0,0,0,0,1124,5,4,1,0,2,5,1,1,0,0
0,0,0,0,0,0,1,1,14,34,56,108,235,465.13,652.16,0,0,0,0,899,4,2,2,0,2,3,2,2,0,0
0,0,1,3,1,1,1,8,12,12,39,95,304,314.18,503.69,0,0,0,0,281,1,1,0,0,2,2,0,0,0,0
0,0,0,0,0,0,1,2,2,18,59,170,280,990.12,1599.71,0,0,0,0,225,5,3,1,1,2,4,1,1,1,1
0,0,0,0,0,0,1,1,2,9,93,134,241,1015.81,1524.44,0,1,1,1,1122,38,33,5,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,419,582.26,1234.7,1,0,0,0,1011,15,14,1,0,1,2,0,1,0,0
0,0,0,0,0,0,0,0,0,12,183,277,191,1100.47,1484.17,0,0,0,0,1862,52,51,1,0,3,6,1,1,0,0
0,0,0,2,0,0,1,2,3,20,37,114,292,1796.02,2975.98,0,2,2,2,647,19,16,2,1,2,4,1,2,1,1
0,0,0,0,0,0,0,0,2,3,3,3,201,486.44,668.91,0,0,0,0,270,6,4,2,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,1,6,29,29,424,1213.62,2598.64,0,2,2,4,1040,27,23,3,1,3,3,1,3,0,1
0,0,0,0,0,0,0,2,2,18,53,123,297,1772.03,2964.88,0,0,0,0,1180,52,49,3,0,3,5,1,2,0,0
0,0,0,0,0,0,4,4,0,0,17,28,460,148.08,321.42,0,0,0,0,292,12,12,0,0,4,7,0,0,0,0
0,0,1,1,0,0,0,1,3,6,95,230,243,482.93,687.72,0,0,0,0,601,4,3,1,0,3,4,1,1,0,0
0,0,0,0,0,0,1,1,0,3,6,7,211,1194.47,1674.75,0,0,0,0,539,5,3,2,0,2,4,2,2,0,0
0,0,0,0,0,0,0,0,0,28,84,103,414,1885.98,3960.63,0,0,0,0,1029,17,16,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,8,18,50,140,241,645.31,968.43,0,1,1,1,489,8,6,2,0,2,3,1,2,0,0
0,0,0,0,0,0,1,2,0,0,8,67,251,1279.79,1958.26,0,0,0,0,1031,36,36,0,0,4,7,0,0,0,0
0,0,0,0,0,0,3,3,0,30,51,83,509,5425.42,13702.39,0,0,0,0,2933,27,26,1,0,3,6,1,1,0,0
0,0,1,3,0,0,1,3,0,19,194,389,207,1552.33,2180.72,0,0,0,0,940,7,7,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,3,3,3,290,1792.38,2929.83,0,0,0,0,1621,49,48,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,0,43,68,122,261,675.18,1053.38,0,0,0,0,455,32,27,4,1,3,4,0,1,0,1
0,0,0,0,0,0,0,0,2,2,2,2,211,1380.39,1935.43,0,1,2,2,962,39,36,3,0,4,6,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,6,266,1565.74,2442.8,0,0,0,0,880,29,29,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,316,1079.3,1855.62,0,1,1,1,351,11,7,3,1,2,3,1,3,1,1
0,0,0,0,0,0,0,0,6,6,16,61,377,1449.44,2772.92,0,0,0,0,1753,36,33,3,0,3,6,1,1,0,0
0,0,0,0,0,0,0,1,1,7,30,50,456,2430.62,5527.51,0,1,1,1,2109,15,14,1,0,3,6,1,1,0,0
0,0,0,0,0,0,2,5,3,24,66,138,264,1372.09,2149.01,0,0,0,0,843,2,2,0,0,3,3,0,0,0,0
0,0,0,0,0,0,1,2,1,15,40,112,205,3069.15,4294.85,0,2,2,2,3711,56,55,1,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,4,6,25,36,472,929.26,2138.01,0,1,2,2,1697,15,14,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,8,30,71,218,190,950.44,1291.82,0,0,0,0,660,25,25,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,5,10,25,37,360,672.96,1202.82,0,0,0,0,989,16,13,2,1,3,6,1,1,0,0
0,0,0,0,0,0,2,2,2,2,24,34,301,2592.2,4328.73,0,1,1,1,1124,8,7,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,5,0,0,0,44,347,1606.94,2934.24,0,2,3,3,1194,24,21,3,0,4,7,0,0,0,0
1,1,4,6,0,0,5,8,7,36,96,121,462,1264.36,2853.04,0,0,0,0,270,47,36,9,2,2,3,1,2,1,2
0,0,0,0,0,0,0,0,0,5,24,24,290,751.18,1227.89,0,1,1,1,270,6,5,1,0,3,6,1,1,0,0
0,0,1,1,0,0,1,1,6,36,45,84,359,954.79,1798.44,0,0,1,1,573,14,11,3,0,2,4,2,3,0,0
1,1,1,1,0,0,0,0,7,8,8,8,275,4169.22,6619.35,0,0,0,0,2506,36,26,9,1,2,3,1,3,1,1
0,0,0,0,0,0,1,1,1,3,13,29,467,1642.02,3741.42,0,0,1,1,843,29,25,4,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,4,8,28,37,481,1914.09,4490.26,0,0,0,0,1435,18,17,1,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,0,2,2,5,285,533.13,863.04,0,0,0,0,393,24,17,6,1,3,6,1,1,0,0
0,0,0,0,0,0,1,1,1,7,19,39,514,1138.83,2904.29,0,2,2,2,2136,42,42,0,0,4,7,0,0,0,0
0,1,2,2,0,0,7,9,17,27,97,251,183,1830.82,2450.04,0,1,1,1,1124,3,2,1,0,3,3,1,1,0,0
0,0,1,5,0,1,1,2,6,22,32,120,297,749.17,1253.47,0,1,1,1,464,12,12,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,3,54,59,311,616.79,1050.18,0,0,1,2,351,20,19,1,0,4,6,0,1,0,0
0,0,0,1,0,0,1,2,1,6,22,53,389,769.17,1538.73,1,0,0,1,902,30,25,4,1,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,6,28,104,367,2653.42,4978.62,0,0,0,0,1729,29,29,0,0,4,7,0,0,0,0
0,0,1,2,0,0,3,6,3,17,34,60,333,3229.76,5795.26,0,0,0,2,2118,54,50,3,1,4,6,0,1,0,0
0,0,0,1,0,0,1,2,2,22,42,145,287,2589.78,4249.73,0,1,2,3,1691,55,45,8,2,2,4,1,2,1,1
0,0,0,0,0,0,0,2,6,45,133,250,206,730.94,1022.85,0,2,2,2,445,18,16,2,0,4,7,0,0,0,0
1,2,4,8,1,1,1,14,11,23,114,198,196,185.36,240.93,0,0,1,2,674,8,6,2,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,2,7,25,27,450,606.07,1290.19,0,0,0,0,1101,2,1,1,0,2,2,1,1,0,0
0,0,0,1,0,0,0,0,2,24,89,221,271,1847.24,2938.51,0,1,2,2,1165,51,50,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,0,3,10,37,346,959.39,1728.17,0,0,0,0,570,45,41,4,0,4,6,0,1,0,0
0,0,0,2,0,1,1,1,2,7,17,41,467,2413.9,5500.16,0,0,0,0,1573,27,23,4,0,4,7,0,0,0,0
0,0,0,1,0,0,1,2,4,7,16,35,251,577.65,883.89,0,1,1,1,270,9,8,1,0,3,6,1,1,0,0
0,0,1,4,0,0,0,0,3,5,13,27,382,1269.55,2452.48,0,0,1,1,899,6,4,2,0,3,5,1,2,0,0
0,0,0,1,0,0,0,2,0,0,0,40,293,1369.44,2153.2,0,1,1,1,303,9,6,2,1,3,4,1,2,0,1
0,0,0,0,0,0,0,0,2,6,26,30,485,840.43,1918.66,0,0,0,0,1646,18,17,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,8,34,96,177,247,3060.19,4601.39,0,0,0,0,1336,31,28,3,0,3,6,1,1,0,0
0,0,0,0,0,0,1,1,3,7,43,51,513,1633.8,4070.58,0,0,0,0,1348,2,2,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,3,3,41,403,357.39,694.44,0,0,0,0,719,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,10,36,56,424,1556.63,3333.1,0,1,2,2,961,19,18,1,0,3,6,1,1,0,0
0,0,0,0,0,2,3,4,0,8,24,40,435,3631.27,7943.29,0,0,0,0,3034,12,12,0,0,4,7,0,0,0,0
0,0,0,0,0,0,1,2,5,19,53,83,358,1389.75,2617.75,0,0,0,0,1506,25,22,3,0,3,5,1,2,0,0
0,0,1,1,0,0,0,0,13,17,24,42,275,5082.84,7976.37,0,0,0,0,2819,53,53,0,0,4,7,0,0,0,0
0,0,0,0,1,2,2,2,1,15,69,84,450,995.73,2242.52,0,0,1,1,662,49,42,6,1,3,6,1,1,0,0
0,0,0,0,0,1,2,3,2,6,15,47,400,3219.4,6440.44,0,0,0,0,2510,32,28,3,1,4,7,0,0,0,0
0,0,0,0,0,0,0,0,0,4,103,235,226,607.64,877.15,0,0,0,0,820,35,29,5,1,4,7,0,0,0,0
0,0,1,1,0,1,1,1,0,33,70,82,509,3724.25,9405.93,0,0,0,0,2796,33,30,3,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,7,17,17,17,337,1827.82,3273.35,0,2,2,2,1128,10,10,0,0,4,7,0,0,0,0
0,0,1,1,0,1,2,4,2,16,85,155,266,1116.65,1759.16,0,0,0,0,2487,26,26,0,0,4,7,0,0,0,0
0,0,2,3,0,0,1,1,2,9,30,227,275,738.97,1184.69,1,0,0,0,303,18,14,4,0,2,5,2,2,0,0
0,0,1,1,1,1,3,8,2,13,49,152,257,541.65,836.9,0,1,1,2,476,9,9,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,16,375,307.21,565.34,0,0,0,0,4937,36,36,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,17,219,964.89,1384.75,0,0,0,0,543,5,5,0,0,4,6,0,0,0,0
0,0,0,0,0,0,0,0,7,14,14,14,352,2360.43,4352.13,0,0,0,0,1629,33,32,1,0,4,7,0,0,0,0
0,0,1,1,1,1,1,1,3,7,18,29,426,1679.64,3534.17,0,1,1,1,618,24,20,3,1,2,3,1,3,1,1
0,0,0,0,0,0,0,0,2,5,24,26,485,1124.1,2566.28,0,2,2,2,1315,33,31,2,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,4,41,74,513,2917.3,7268.43,0,0,0,0,1281,16,14,2,0,2,5,2,2,0,0
0,0,1,1,0,0,0,6,5,9,48,275,250,2474.29,3698.81,0,2,2,3,2640,50,45,5,0,2,5,2,2,0,0
0,0,0,0,0,0,0,2,0,0,28,147,196,1221.42,1663.35,0,0,0,0,607,9,8,1,0,3,4,1,1,0,0
0,0,0,0,0,0,1,2,1,7,26,86,531,565.06,1407.83,0,0,0,0,504,39,34,5,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,0,0,5,30,390,1957.37,3840.42,0,0,0,0,1454,36,32,4,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,11,12,12,12,196,4608.27,6275.65,0,0,0,0,2200,30,28,2,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,2,8,15,100,351,2475.48,4502.64,0,1,1,1,1242,51,50,1,0,4,7,0,0,0,0
0,0,0,0,0,0,0,1,0,0,12,101,221,802.13,1157.91,0,0,0,0,2427,48,47,1,0,3,6,1,1,0,0
0,0,1,2,0,0,0,0,0,0,23,28,222,363.97,498.55,1,2,2,2,474,39,30,6,3,3,5,0,1,1,1
0,0,6,7,0,1,3,5,9,19,203,296,211,3043.88,4267.78,1,1,3,3,3526,35,32,3,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,2,3,35,47,372,4637.49,8786.27,0,0,0,0,3992,50,50,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,3,8,29,47,457,3034.87,6782.04,0,1,1,1,3037,41,36,4,1,2,4,1,2,1,1
0,0,0,0,0,0,0,2,0,0,0,7,270,898.94,1413.43,0,1,1,1,270,6,4,2,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,0,1,7,20,424,453.37,917.61,0,0,0,0,270,10,7,3,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,1,1,8,15,457,1448.8,3237.64,0,1,2,3,1459,47,46,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,1,1,2,69,164,224,706.51,1023.83,0,0,0,0,270,7,6,1,0,3,6,1,1,0,0
0,1,1,1,0,0,0,0,1,28,135,242,297,1803.1,3016.87,0,1,1,1,854,6,4,1,1,2,4,1,1,1,1
0,0,0,0,0,0,0,1,0,5,22,98,324,965.99,1699.97,0,0,0,0,978,6,6,0,0,4,7,0,0,0,0
0,0,0,1,0,0,1,3,2,3,11,35,260,1671.34,2547.47,0,0,0,0,1461,16,14,2,0,3,6,1,1,0,0
0,1,1,1,0,0,0,0,3,6,41,72,384,570.56,1130.38,0,0,0,0,473,16,14,1,1,2,5,1,1,1,1
0,0,0,0,0,0,0,0,1,3,3,3,201,1096.49,1507.81,0,1,1,1,829,49,46,2,1,4,7,0,0,0,0
0,0,0,0,0,0,1,1,1,6,26,145,221,1468.85,2120.34,0,1,2,2,1025,57,54,3,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,1,3,20,55,533,1129.85,2926.52,0,1,1,1,1744,8,6,1,1,2,4,1,1,1,1
0,0,0,0,0,0,0,0,2,14,68,141,200,404.12,529.38,0,0,0,1,490,31,25,6,0,3,6,1,1,0,0
0,0,0,1,0,0,0,1,0,6,25,85,328,1524.44,2708.91,0,1,2,3,1155,52,50,2,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,1,9,50,138,239,1322.85,1973.69,0,0,0,0,899,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,4,352,3814.33,7032.82,0,0,0,0,3011,20,19,1,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,13,435,720.28,1545.28,0,1,1,1,337,19,15,3,1,3,5,0,1,1,1
0,0,1,2,0,1,1,2,1,8,21,32,394,4811.01,9718.38,0,0,0,0,3145,44,42,2,0,2,5,2,2,0,0
0,0,0,1,0,0,2,10,2,7,17,118,316,1583.26,2690.52,0,1,1,1,1431,35,32,3,0,3,6,1,1,0,0
0,0,0,1,0,0,3,6,1,10,37,55,261,1033.33,1612.15,0,0,0,0,667,22,19,2,1,4,5,0,1,0,1
0,0,0,0,0,1,2,2,2,5,14,39,358,1158.07,2181.35,0,1,1,2,281,23,21,2,0,4,6,0,1,0,0
0,0,0,1,0,0,0,3,0,31,240,402,201,1329.98,1843.13,0,2,2,2,843,7,6,1,0,3,5,1,1,0,0
0,0,0,0,0,0,0,0,2,21,78,107,358,852.63,1606.02,0,1,2,2,749,47,42,5,0,3,5,1,2,0,0
0,0,0,0,0,0,0,1,6,23,67,163,241,1606.74,2411.26,0,1,1,1,657,29,27,2,0,4,6,0,1,0,0
0,0,1,1,0,0,1,1,0,16,33,63,385,961.97,1905.82,0,0,0,0,674,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0,1,3,6,4,26,80,172,231,889.45,1309.13,0,0,0,0,569,35,32,3,0,3,5,1,2,0,0
0,0,0,0,0,0,0,0,3,4,4,4,231,721.52,1051.7,0,0,0,0,281,10,9,1,0,3,6,1,1,0,0
0,0,0,0,0,0,2,5,1,2,51,137,226,600.91,875.9,0,1,1,1,270,5,3,2,0,3,4,1,2,0,0
0,0,0,0,0,0,0,0,6,16,16,16,270,2025.93,3185.43,0,0,0,0,1573,6,5,1,0,3,6,1,1,0,0
0,0,0,0,0,0,0,0,10,13,27,31,311,914.03,1556.28,0,0,0,0,757,12,11,1,0,4,6,0,1,0,0
0,0,0,0,0,0,0,0,2,25,58,88,455,1741.03,3959.31,0,1,2,3,1270,50,46,4,0,4,7,0,0,0,0
0,0,0,0,0,0,0,2,1,10,32,60,500,1654.37,4097.9,0,1,1,1,787,8,7,1,0,3,6,1,1,0,0
0,0,0,0,0,0,2,2,0,25,48,70,394,2527.27,5105.16,0,0,0,0,1435,19,14,4,1,2,5,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,340,1573.7,2807.33,0,0,0,0,680,23,20,3,0,3,6,1,1,0,0
0,0,0,2,0,1,1,2,1,7,35,134,257,1045.1,1602.27,1,0,0,0,910,2,2,0,0,3,3,0,0,0,0
0,0,2,4,0,0,0,0,1,5,42,61,341,2632.65,4696.4,0,0,0,0,672,10,5,3,2,2,3,1,2,1,2
0,0,0,0,0,0,0,5,17,63,127,451,232,2028.88,2986.19,0,0,0,0,1685,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,3,3,3,290,5742.73,9387.09,0,0,0,0,3076,48,46,2,0,2,5,1,1,0,0
0,0,0,0,1,1,1,1,3,5,15,41,341,2374.08,4235.13,0,0,0,0,3258,14,14,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,3,6,34,66,339,304.64,522.74,0,0,0,0,567,15,15,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,0,3,9,23,53,358,1230.18,2317.18,0,0,0,0,437,29,24,4,1,3,5,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,3,231,489.83,713.99,0,0,0,0,687,3,3,0,0,4,4,0,0,0,0
